crop,state,season,year,area,production,yield,area_mha,production_mt,data_quality_flag,crop_category
Small Millets,Chhattisgarh,Kharif,2020-21,84620.0,21831.96,258.0,0.08462,0.021831959999999997,GOOD,food_grains
Small Millets,Dadra And Nagar Haveli,Kharif,2020-21,0.0,0.0,0.0,0.0,0.0,ZERO_PRODUCTION,food_grains
Small Millets,Gujarat,Kharif,2020-21,8460.0,13036.86,1541.0,0.00846,0.01303686,GOOD,food_grains
Small Millets,Himachal Pradesh,Kharif,2020-21,2405.0,2337.66,972.0,0.002405,0.0023376599999999997,GOOD,food_grains
Small Millets,Jammu And Kashmir,Kharif,2020-21,8110.0,2141.04,264.0,0.00811,0.00214104,GOOD,food_grains
Small Millets,Karnataka,Kharif,2020-21,26000.0,20228.0,778.0,0.026,0.020228,GOOD,food_grains
Small Millets,Kerala,Kharif,2020-21,50.0,37.25,745.0,5e-05,3.725e-05,GOOD,food_grains
Small Millets,Madhya Pradesh,Kharif,2020-21,78000.0,69420.0,890.0,0.078,0.06942,GOOD,food_grains
Small Millets,Maharashtra,Kharif,2020-21,37000.0,16724.0,452.0,0.037,0.016724,GOOD,food_grains
Small Millets,Meghalaya,Kharif,2020-21,2893.0,2722.31,941.0,0.002893,0.00272231,GOOD,food_grains
Small Millets,Nagaland,Kharif,2020-21,8830.0,9977.9,1130.0,0.00883,0.0099779,GOOD,food_grains
Small Millets,Odisha,Kharif,2020-21,35250.0,18012.75,511.0,0.03525,0.01801275,GOOD,food_grains
Small Millets,Puducherry,Kharif,2020-21,64.0,152.0,2375.0,6.4e-05,0.000152,GOOD,food_grains
Small Millets,Rajasthan,Kharif,2020-21,6501.0,4290.66,660.0,0.006501,0.00429066,GOOD,food_grains
Small Millets,Sikkim,Kharif,2020-21,2054.0,2132.05,1038.0,0.002054,0.0021320500000000004,GOOD,food_grains
Small Millets,Tamil Nadu,Kharif,2020-21,24470.0,30514.09,1247.0,0.02447,0.03051409,GOOD,food_grains
Small Millets,Telangana,Kharif,2020-21,0.0,0.0,0.0,0.0,0.0,ZERO_PRODUCTION,food_grains
Small Millets,Tripura,Kharif,2020-21,1617.0,1295.22,801.0,0.001617,0.00129522,GOOD,food_grains
Small Millets,Uttar Pradesh,Kharif,2020-21,12000.0,9180.0,765.0,0.012,0.00918,GOOD,food_grains
Small Millets,Uttarakhand,Kharif,2020-21,49000.0,71001.0,1449.0,0.049,0.071001,GOOD,food_grains
Small Millets,West Bengal,Kharif,2020-21,761.0,382.02,502.0,0.000761,0.00038202,GOOD,food_grains
Nutri Cereals,Andhra Pradesh,Kharif,2020-21,89000.0,133216.0,1497.0,0.089,0.133216,GOOD,food_grains
Nutri Cereals,Andhra Pradesh,Rabi,2020-21,117000.0,407394.0,3482.0,0.117,0.407394,GOOD,food_grains
Nutri Cereals,Arunachal Pradesh,Kharif,2020-21,26817.0,27621.51,1030.0,0.026817,0.02762151,GOOD,food_grains
Nutri Cereals,Assam,Kharif,2020-21,4973.0,3262.29,656.0,0.004973,0.00326229,GOOD,food_grains
Nutri Cereals,Bihar,Kharif,2020-21,10383.0,10310.95,993.0,0.010383,0.010310950000000001,GOOD,food_grains
Nutri Cereals,Chhattisgarh,Kharif,2020-21,92200.0,26239.08,285.0,0.0922,0.02623908,GOOD,food_grains
Nutri Cereals,Dadra And Nagar Haveli,Kharif,2020-21,845.0,1395.94,1652.0,0.000845,0.00139594,GOOD,food_grains
Nutri Cereals,Daman And Diu,Kharif,2020-21,496.0,748.46,1509.0,0.000496,0.00074846,GOOD,food_grains
Nutri Cereals,Delhi,Kharif,2020-21,4275.0,8151.1,1907.0,0.004275,0.0081511,GOOD,food_grains
Nutri Cereals,Gujarat,Kharif,2020-21,505650.0,1073915.61,2124.0,0.50565,1.07391561,GOOD,food_grains
Nutri Cereals,Gujarat,Rabi,2020-21,14610.0,18057.96,1236.0,0.01461,0.018057959999999998,GOOD,food_grains
Nutri Cereals,Haryana,Kharif,2020-21,600480.0,1366564.4,2276.0,0.60048,1.3665644,GOOD,food_grains
Nutri Cereals,Himachal Pradesh,Kharif,2020-21,3534.0,3129.86,886.0,0.003534,0.00312986,GOOD,food_grains
Nutri Cereals,Jammu And Kashmir,Kharif,2020-21,21252.0,8606.9,405.0,0.021252,0.008606899999999999,GOOD,food_grains
Nutri Cereals,Jharkhand,Kharif,2020-21,20769.0,17719.86,853.0,0.020769,0.01771986,GOOD,food_grains
Nutri Cereals,Karnataka,Kharif,2020-21,1121000.0,1842083.0,1643.0,1.121,1.842083,GOOD,food_grains
Nutri Cereals,Karnataka,Rabi,2020-21,662000.0,727000.0,1098.0,0.662,0.727,GOOD,food_grains
Nutri Cereals,Kerala,Kharif,2020-21,322.0,402.29,1249.0,0.000322,0.00040229,GOOD,food_grains
Nutri Cereals,Kerala,Rabi,2020-21,189.0,168.97,894.0,0.000189,0.00016897,GOOD,food_grains
Nutri Cereals,Madhya Pradesh,Kharif,2020-21,517000.0,1024132.0,1981.0,0.517,1.024132,GOOD,food_grains
Nutri Cereals,Madhya Pradesh,Rabi,2020-21,0.0,0.0,0.0,0.0,0.0,ZERO_PRODUCTION,food_grains
Nutri Cereals,Maharashtra,Kharif,2020-21,1184800.0,1148559.0,969.0,1.1848,1.148559,GOOD,food_grains
Nutri Cereals,Maharashtra,Rabi,2020-21,1700200.0,1365260.6,803.0,1.7002,1.3652606,GOOD,food_grains
Nutri Cereals,Meghalaya,Kharif,2020-21,2893.0,2722.31,941.0,0.002893,0.00272231,GOOD,food_grains
Nutri Cereals,Nagaland,Kharif,2020-21,10170.0,11307.61,1112.0,0.01017,0.011307610000000001,GOOD,food_grains
Nutri Cereals,Odisha,Kharif,2020-21,83330.0,55155.95,662.0,0.08333,0.055155949999999995,GOOD,food_grains
Nutri Cereals,Puducherry,Kharif,2020-21,119.0,286.99,2412.0,0.000119,0.00028699,GOOD,food_grains
Nutri Cereals,Punjab,Kharif,2020-21,400.0,256.0,640.0,0.0004,0.000256,GOOD,food_grains
Nutri Cereals,Rajasthan,Kharif,2020-21,4914583.0,5155667.11,1049.0,4.914583,5.15566711,GOOD,food_grains
Nutri Cereals,Rajasthan,Rabi,2020-21,0.0,0.0,0.0,0.0,0.0,ZERO_PRODUCTION,food_grains
Nutri Cereals,Sikkim,Kharif,2020-21,2054.0,2132.05,1038.0,0.002054,0.0021320500000000004,GOOD,food_grains
Nutri Cereals,Tamil Nadu,Kharif,2020-21,386600.0,718225.18,1858.0,0.3866,0.71822518,GOOD,food_grains
Nutri Cereals,Tamil Nadu,Rabi,2020-21,193620.0,187036.92,966.0,0.19362,0.18703692000000002,GOOD,food_grains
Nutri Cereals,Telangana,Kharif,2020-21,54000.0,45516.0,843.0,0.054,0.045516,GOOD,food_grains
Nutri Cereals,Telangana,Rabi,2020-21,48000.0,120816.0,2517.0,0.048,0.120816,GOOD,food_grains
Nutri Cereals,Tripura,Kharif,2020-21,1806.0,1456.25,806.0,0.001806,0.00145625,GOOD,food_grains
Nutri Cereals,Tripura,Rabi,2020-21,0.0,0.0,0.0,0.0,0.0,ZERO_PRODUCTION,food_grains
Nutri Cereals,Uttar Pradesh,Kharif,2020-21,1093000.0,2298199.0,2103.0,1.093,2.298199,GOOD,food_grains
Nutri Cereals,Uttarakhand,Kharif,2020-21,138000.0,200852.0,1455.0,0.138,0.200852,GOOD,food_grains
Nutri Cereals,West Bengal,Kharif,2020-21,7046.0,6980.96,991.0,0.007046,0.0069809600000000005,GOOD,food_grains
Nutri Cereals,Andaman And Nicobar Islands,Kharif,2020-21,41.0,109.88,2680.0,4.1e-05,0.00010988,GOOD,food_grains
Nutri Cereals,Andhra Pradesh,Kharif,2020-21,203000.0,567214.0,2794.0,0.203,0.567214,GOOD,food_grains
Nutri Cereals,Andhra Pradesh,Rabi,2020-21,304000.0,1754355.0,5771.0,0.304,1.754355,GOOD,food_grains
Nutri Cereals,Arunachal Pradesh,Kharif,2020-21,68045.0,90906.49,1336.0,0.068045,0.09090649,GOOD,food_grains
Nutri Cereals,Arunachal Pradesh,Rabi,2020-21,9938.0,17042.87,1715.0,0.009938,0.017042869999999998,GOOD,food_grains
Nutri Cereals,Assam,Kharif,2020-21,46127.0,151169.76,3277.0,0.046127,0.15116976000000001,GOOD,food_grains
Nutri Cereals,Bihar,Kharif,2020-21,203990.0,235475.89,1154.0,0.20399,0.23547589000000002,GOOD,food_grains
Nutri Cereals,Bihar,Rabi,2020-21,463139.0,1873606.76,4045.0,0.463139,1.87360676,GOOD,food_grains
Nutri Cereals,Chandigarh,Kharif,2020-21,8.0,24.0,3000.0,8e-06,2.4e-05,GOOD,food_grains
Nutri Cereals,Chandigarh,Rabi,2020-21,0.0,0.0,0.0,0.0,0.0,ZERO_PRODUCTION,food_grains
Nutri Cereals,Chhattisgarh,Kharif,2020-21,206090.0,367453.52,1783.0,0.20609,0.36745352000000003,GOOD,food_grains
Nutri Cereals,Chhattisgarh,Rabi,2020-21,1430.0,992.42,694.0,0.00143,0.00099242,GOOD,food_grains
Nutri Cereals,Dadra And Nagar Haveli,Kharif,2020-21,845.0,1395.94,1652.0,0.000845,0.00139594,GOOD,food_grains
Nutri Cereals,Dadra And Nagar Haveli,Rabi,2020-21,0.0,0.0,0.0,0.0,0.0,ZERO_PRODUCTION,food_grains
Nutri Cereals,Daman And Diu,Kharif,2020-21,496.0,748.46,1509.0,0.000496,0.00074846,GOOD,food_grains
Nutri Cereals,Delhi,Kharif,2020-21,4297.0,8263.1,1923.0,0.004297,0.0082631,GOOD,food_grains
Nutri Cereals,Delhi,Rabi,2020-21,50.0,150.0,3000.0,5e-05,0.00015,GOOD,food_grains
Nutri Cereals,Gujarat,Kharif,2020-21,792360.0,1510001.52,1906.0,0.79236,1.51000152,GOOD,food_grains
Nutri Cereals,Gujarat,Rabi,2020-21,116830.0,249586.26,2136.0,0.11683,0.24958626,GOOD,food_grains
Nutri Cereals,Haryana,Kharif,2020-21,607110.0,1386626.78,2284.0,0.60711,1.38662678,GOOD,food_grains
Nutri Cereals,Haryana,Rabi,2020-21,9260.0,30956.18,3343.0,0.00926,0.03095618,GOOD,food_grains
Nutri Cereals,Himachal Pradesh,Kharif,2020-21,270941.0,732348.75,2703.0,0.270941,0.73234875,GOOD,food_grains
Nutri Cereals,Himachal Pradesh,Rabi,2020-21,20430.0,32136.39,1573.0,0.02043,0.03213639,GOOD,food_grains
Nutri Cereals,Jammu And Kashmir,Kharif,2020-21,310431.0,517272.77,1666.0,0.310431,0.51727277,GOOD,food_grains
Nutri Cereals,Jammu And Kashmir,Rabi,2020-21,3988.0,2297.09,576.0,0.003988,0.0022970900000000003,GOOD,food_grains
Nutri Cereals,Jharkhand,Kharif,2020-21,306588.0,641091.1,2091.0,0.306588,0.6410911,GOOD,food_grains
Nutri Cereals,Jharkhand,Rabi,2020-21,12330.0,28420.65,2305.0,0.01233,0.028420650000000002,GOOD,food_grains
Nutri Cereals,Karnataka,Kharif,2020-21,2653000.0,6516215.0,2456.0,2.653,6.516215,GOOD,food_grains
Nutri Cereals,Karnataka,Rabi,2020-21,856000.0,1415000.0,1653.0,0.856,1.415,GOOD,food_grains
Nutri Cereals,Kerala,Kharif,2020-21,348.0,439.28,1262.0,0.000348,0.00043927999999999995,GOOD,food_grains
Nutri Cereals,Kerala,Rabi,2020-21,271.0,247.93,915.0,0.000271,0.00024793,GOOD,food_grains
Nutri Cereals,Ladakh,Rabi,2020-21,5982.0,3690.89,617.0,0.005982,0.00369089,GOOD,food_grains
Nutri Cereals,Madhya Pradesh,Kharif,2020-21,1900000.0,4817701.0,2536.0,1.9,4.817701,GOOD,food_grains
Nutri Cereals,Madhya Pradesh,Rabi,2020-21,47000.0,135953.0,2893.0,0.047,0.135953,GOOD,food_grains
Nutri Cereals,Maharashtra,Kharif,2020-21,1973800.0,3705708.0,1877.0,1.9738,3.705708,GOOD,food_grains
Nutri Cereals,Maharashtra,Rabi,2020-21,2156390.0,2376399.16,1102.0,2.15639,2.37639916,GOOD,food_grains
Nutri Cereals,Manipur,Kharif,2020-21,18510.0,43720.62,2362.0,0.01851,0.04372062,GOOD,food_grains
Nutri Cereals,Manipur,Rabi,2020-21,7020.0,16012.62,2281.0,0.00702,0.01601262,GOOD,food_grains
Nutri Cereals,Meghalaya,Kharif,2020-21,21078.0,44547.81,2113.0,0.021078,0.04454781,GOOD,food_grains
Nutri Cereals,Mizoram,Kharif,2020-21,6428.0,11724.67,1824.0,0.006428,0.01172467,GOOD,food_grains
Nutri Cereals,Mizoram,Rabi,2020-21,518.0,829.84,1602.0,0.000518,0.00082984,GOOD,food_grains
Nutri Cereals,Nagaland,Kharif,2020-21,73940.0,138082.37,1867.0,0.07394,0.13808236999999998,GOOD,food_grains
Nutri Cereals,Nagaland,Rabi,2020-21,5980.0,11338.86,1896.0,0.00598,0.011338860000000001,GOOD,food_grains
Nutri Cereals,Odisha,Kharif,2020-21,158640.0,274985.84,1733.0,0.15864,0.27498584000000004,GOOD,food_grains
Nutri Cereals,Odisha,Rabi,2020-21,2610.0,6822.54,2614.0,0.00261,0.00682254,GOOD,food_grains
Nutri Cereals,Puducherry,Kharif,2020-21,119.0,286.99,2412.0,0.000119,0.00028699,GOOD,food_grains
Nutri Cereals,Punjab,Kharif,2020-21,108200.0,395343.0,3654.0,0.1082,0.395343,GOOD,food_grains
Nutri Cereals,Punjab,Rabi,2020-21,5900.0,22284.3,3777.0,0.0059,0.0222843,GOOD,food_grains
Nutri Cereals,Rajasthan,Kharif,2020-21,5890777.0,7342341.67,1246.0,5.890777,7.34234167,GOOD,food_grains
Nutri Cereals,Rajasthan,Rabi,2020-21,286653.0,1018601.37,3553.0,0.286653,1.01860137,GOOD,food_grains
Nutri Cereals,Sikkim,Kharif,2020-21,40444.0,70082.35,1733.0,0.040444,0.07008235,GOOD,food_grains
Nutri Cereals,Sikkim,Rabi,2020-21,346.0,404.13,1168.0,0.000346,0.00040413,GOOD,food_grains
Nutri Cereals,Tamil Nadu,Kharif,2020-21,612250.0,2360054.58,3855.0,0.61225,2.36005458,GOOD,food_grains
Nutri Cereals,Tamil Nadu,Rabi,2020-21,368180.0,1109935.64,3015.0,0.36818,1.10993564,GOOD,food_grains
Nutri Cereals,Telangana,Kharif,2020-21,140000.0,445072.0,3179.0,0.14,0.445072,GOOD,food_grains
Nutri Cereals,Telangana,Rabi,2020-21,221000.0,1477828.0,6687.0,0.221,1.477828,GOOD,food_grains
Nutri Cereals,Tripura,Kharif,2020-21,16226.0,25854.89,1593.0,0.016226,0.02585489,GOOD,food_grains
Nutri Cereals,Tripura,Rabi,2020-21,7364.0,18343.72,2491.0,0.007364,0.01834372,GOOD,food_grains
Nutri Cereals,Uttar Pradesh,Kharif,2020-21,1802000.0,3935280.0,2184.0,1.802,3.93528,GOOD,food_grains
Nutri Cereals,Uttar Pradesh,Rabi,2020-21,221000.0,669113.0,3028.0,0.221,0.669113,GOOD,food_grains
Nutri Cereals,Uttarakhand,Kharif,2020-21,158000.0,242332.0,1534.0,0.158,0.242332,GOOD,food_grains
Nutri Cereals,Uttarakhand,Rabi,2020-21,22000.0,27984.0,1272.0,0.022,0.027984,GOOD,food_grains
Nutri Cereals,West Bengal,Kharif,2020-21,59104.0,170026.61,2877.0,0.059104,0.17002661,GOOD,food_grains
Nutri Cereals,West Bengal,Rabi,2020-21,309003.0,2273569.11,7358.0,0.309003,2.27356911,GOOD,food_grains
Cereals,Andaman And Nicobar Islands,Kharif,2020-21,6297.0,13453.93,2137.0,0.006297,0.013453930000000001,GOOD,food_grains
Cereals,Andhra Pradesh,Kharif,2020-21,1699000.0,4778454.0,2813.0,1.699,4.778454,GOOD,food_grains
Cereals,Andhra Pradesh,Rabi,2020-21,1131500.0,5425972.5,4795.0,1.1315,5.4259725,GOOD,food_grains
Cereals,Arunachal Pradesh,Kharif,2020-21,201315.0,337322.72,1676.0,0.201315,0.33732271999999996,GOOD,food_grains
Cereals,Arunachal Pradesh,Rabi,2020-21,14363.0,25448.27,1772.0,0.014363,0.025448270000000002,GOOD,food_grains
Cereals,Assam,Kharif,2020-21,2026572.0,4294260.7,2119.0,2.026572,4.294260700000001,GOOD,food_grains
Cereals,Assam,Rabi,2020-21,389367.0,1084553.12,2785.0,0.389367,1.08455312,GOOD,food_grains
Cereals,Bihar,Kharif,2020-21,3165789.0,6846211.26,2163.0,3.165789,6.84621126,GOOD,food_grains
Cereals,Bihar,Rabi,2020-21,2744703.0,8159526.29,2973.0,2.744703,8.15952629,GOOD,food_grains
Cereals,Chandigarh,Kharif,2020-21,88.0,464.0,5273.0,8.8e-05,0.000464,GOOD,food_grains
Cereals,Chandigarh,Rabi,2020-21,546.0,2457.0,4500.0,0.000546,0.002457,GOOD,food_grains
Cereals,Chhattisgarh,Kharif,2020-21,3997090.0,7528652.52,1884.0,3.99709,7.52865252,GOOD,food_grains
Cereals,Chhattisgarh,Rabi,2020-21,161560.0,249354.05,1543.0,0.16156,0.24935405,GOOD,food_grains
Cereals,Dadra And Nagar Haveli,Kharif,2020-21,16698.0,34338.47,2056.0,0.016698,0.03433847,GOOD,food_grains
Cereals,Dadra And Nagar Haveli,Rabi,2020-21,0.0,0.0,0.0,0.0,0.0,ZERO_PRODUCTION,food_grains
Cereals,Daman And Diu,Kharif,2020-21,1930.0,3553.37,1841.0,0.00193,0.0035533699999999997,GOOD,food_grains
Cereals,Daman And Diu,Rabi,2020-21,0.0,0.0,0.0,0.0,0.0,ZERO_PRODUCTION,food_grains
Cereals,Delhi,Kharif,2020-21,10468.0,28010.3,2676.0,0.010468,0.0280103,GOOD,food_grains
Cereals,Delhi,Rabi,2020-21,19230.0,83774.8,4356.0,0.01923,0.0837748,GOOD,food_grains
Cereals,Goa,Kharif,2020-21,23440.0,61571.96,2627.0,0.02344,0.06157196,GOOD,food_grains
Cereals,Goa,Rabi,2020-21,9237.0,25768.92,2790.0,0.009237,0.025768919999999997,GOOD,food_grains
Cereals,Gujarat,Kharif,2020-21,1629270.0,3446611.26,2115.0,1.62927,3.4466112599999996,GOOD,food_grains
Cereals,Gujarat,Rabi,2020-21,1203550.0,3718161.54,3089.0,1.20355,3.71816154,GOOD,food_grains
Cereals,Haryana,Kharif,2020-21,1934310.0,5811511.58,3004.0,1.93431,5.81151158,GOOD,food_grains
Cereals,Haryana,Rabi,2020-21,2573260.0,12425332.18,4829.0,2.57326,12.42533218,GOOD,food_grains
Cereals,Himachal Pradesh,Kharif,2020-21,339396.0,872818.41,2572.0,0.339396,0.87281841,GOOD,food_grains
Cereals,Himachal Pradesh,Rabi,2020-21,353578.0,602485.77,1704.0,0.353578,0.60248577,GOOD,food_grains
Cereals,Jammu And Kashmir,Kharif,2020-21,578011.0,1098724.11,1901.0,0.578011,1.09872411,GOOD,food_grains
Cereals,Jammu And Kashmir,Rabi,2020-21,247742.0,486148.78,1962.0,0.247742,0.48614878,GOOD,food_grains
Cereals,Jharkhand,Kharif,2020-21,1717588.0,3393952.1,1976.0,1.717588,3.3939521,GOOD,food_grains
Cereals,Jharkhand,Rabi,2020-21,245092.0,572385.44,2335.0,0.245092,0.5723854399999999,GOOD,food_grains
Cereals,Karnataka,Kharif,2020-21,3691000.0,9661355.0,2618.0,3.691,9.661355,GOOD,food_grains
Cereals,Karnataka,Rabi,2020-21,1418100.0,2823679.3,1991.0,1.4181,2.8236793,GOOD,food_grains
Cereals,Kerala,Kharif,2020-21,157750.13,470284.63,2981.0,0.15775013000000002,0.47028463,GOOD,food_grains
Cereals,Kerala,Rabi,2020-21,47908.87,164169.86,3427.0,0.04790887,0.16416985999999997,GOOD,food_grains
Cereals,Ladakh,Rabi,2020-21,10466.0,10865.29,1038.0,0.010466,0.010865290000000001,GOOD,food_grains
Cereals,Madhya Pradesh,Kharif,2020-21,3980000.0,9104581.0,2288.0,3.98,9.104581,GOOD,food_grains
Cereals,Madhya Pradesh,Rabi,2020-21,6167000.0,18444950.0,2991.0,6.167,18.44495,GOOD,food_grains
Cereals,Maharashtra,Kharif,2020-21,3446400.0,6733373.6,1954.0,3.4464,6.733373599999999,GOOD,food_grains
Cereals,Maharashtra,Rabi,2020-21,3370560.0,4711478.93,1398.0,3.37056,4.711478929999999,GOOD,food_grains
Cereals,Manipur,Kharif,2020-21,49280.0,122491.82,2486.0,0.04928,0.12249182,GOOD,food_grains
Cereals,Manipur,Rabi,2020-21,204320.0,545223.12,2668.0,0.20432,0.54522312,GOOD,food_grains
Cereals,Meghalaya,Kharif,2020-21,115046.0,277306.55,2410.0,0.115046,0.27730655,GOOD,food_grains
Cereals,Meghalaya,Rabi,2020-21,14093.0,63986.48,4540.0,0.014093,0.06398648,GOOD,food_grains
Cereals,Mizoram,Kharif,2020-21,41204.0,72930.43,1770.0,0.041204,0.07293042999999999,GOOD,food_grains
Cereals,Mizoram,Rabi,2020-21,988.0,1811.67,1834.0,0.000988,0.00181167,GOOD,food_grains
Cereals,Nagaland,Kharif,2020-21,286940.0,494431.37,1723.0,0.28694,0.49443137,GOOD,food_grains
Cereals,Nagaland,Rabi,2020-21,15220.0,28668.48,1884.0,0.01522,0.02866848,GOOD,food_grains
Cereals,Odisha,Kharif,2020-21,3848780.0,7932026.34,2061.0,3.84878,7.93202634,GOOD,food_grains
Cereals,Odisha,Rabi,2020-21,350890.0,1160373.04,3307.0,0.35089,1.16037304,GOOD,food_grains
Cereals,Puducherry,Kharif,2020-21,4437.0,14739.34,3322.0,0.004437,0.01473934,GOOD,food_grains
Cereals,Puducherry,Rabi,2020-21,13829.0,35554.36,2571.0,0.013829,0.03555436,GOOD,food_grains
Cereals,Punjab,Kharif,2020-21,3036200.0,13178991.0,4341.0,3.0362,13.178991,GOOD,food_grains
Cereals,Punjab,Rabi,2020-21,3536300.0,17208271.5,4866.0,3.5363,17.2082715,GOOD,food_grains
Cereals,Rajasthan,Kharif,2020-21,6122249.0,7976343.48,1303.0,6.122249,7.976343480000001,GOOD,food_grains
Cereals,Rajasthan,Rabi,2020-21,3288653.0,12053953.37,3665.0,3.288653,12.053953369999999,GOOD,food_grains
Cereals,Sikkim,Kharif,2020-21,49146.0,86276.77,1756.0,0.049146,0.08627677,GOOD,food_grains
Cereals,Sikkim,Rabi,2020-21,450.0,524.14,1165.0,0.00045,0.00052414,GOOD,food_grains
Cereals,Tamil Nadu,Kharif,2020-21,2471909.59,8496931.24,3437.0,2.4719095899999997,8.49693124,GOOD,food_grains
Cereals,Tamil Nadu,Rabi,2020-21,544760.41,1854222.06,3404.0,0.5447604100000001,1.8542220600000001,GOOD,food_grains
Cereals,Telangana,Kharif,2020-21,1940000.0,5884672.0,3033.0,1.94,5.884672,GOOD,food_grains
Cereals,Telangana,Rabi,2020-21,1613400.0,6271202.4,3887.0,1.6134,6.2712024,GOOD,food_grains
Cereals,Tripura,Kharif,2020-21,214420.0,611121.77,2850.0,0.21442,0.61112177,GOOD,food_grains
Cereals,Tripura,Rabi,2020-21,72991.0,236255.99,3237.0,0.072991,0.23625599,GOOD,food_grains
Cereals,Uttar Pradesh,Kharif,2020-21,7454000.0,19365240.0,2598.0,7.454,19.36524,GOOD,food_grains
Cereals,Uttar Pradesh,Rabi,2020-21,10099000.0,36265785.0,3591.0,10.099,36.265785,GOOD,food_grains
Cereals,Uttarakhand,Kharif,2020-21,396000.0,899688.0,2272.0,0.396,0.899688,GOOD,food_grains
Cereals,Uttarakhand,Rabi,2020-21,350000.0,1040848.0,2974.0,0.35,1.040848,GOOD,food_grains
Cereals,West Bengal,Kharif,2020-21,4359182.0,12025341.66,2759.0,4.359182,12.02534166,GOOD,food_grains
Cereals,West Bengal,Rabi,2020-21,1787825.0,7537385.21,4216.0,1.787825,7.53738521,GOOD,food_grains
Tur,Andaman And Nicobar Islands,Kharif,2020-21,2.1,0.21,100.0,2.1000000000000002e-06,2.1e-07,GOOD,pulses
Tur,Andhra Pradesh,Kharif,2020-21,231000.0,83853.0,363.0,0.231,0.083853,GOOD,pulses
Tur,Arunachal Pradesh,Kharif,2020-21,0.0,0.0,0.0,0.0,0.0,ZERO_PRODUCTION,pulses
Tur,Assam,Kharif,2020-21,6037.0,5167.67,856.0,0.006037,0.00516767,GOOD,pulses
Tur,Bihar,Kharif,2020-21,14603.0,23452.42,1606.0,0.014603,0.023452419999999998,GOOD,pulses
Tur,Chhattisgarh,Kharif,2020-21,45360.0,27170.64,599.0,0.04536,0.02717064,GOOD,pulses
Tur,Dadra And Nagar Haveli,Kharif,2020-21,0.0,0.0,0.0,0.0,0.0,ZERO_PRODUCTION,pulses
Tur,Daman And Diu,Kharif,2020-21,0.0,0.0,0.0,0.0,0.0,ZERO_PRODUCTION,pulses
Tur,Gujarat,Kharif,2020-21,241020.0,285849.72,1186.0,0.24102,0.28584972,GOOD,pulses
Tur,Haryana,Kharif,2020-21,820.0,1025.0,1250.0,0.00082,0.001025,GOOD,pulses
Tur,Himachal Pradesh,Kharif,2020-21,8.0,7.0,875.0,8e-06,7e-06,GOOD,pulses
Tur,Jharkhand,Kharif,2020-21,235390.0,259870.56,1104.0,0.23539,0.25987056,GOOD,pulses
Tur,Karnataka,Kharif,2020-21,1631000.0,1237929.0,759.0,1.631,1.237929,GOOD,pulses
Tur,Kerala,Kharif,2020-21,201.0,331.05,1647.0,0.000201,0.00033105,GOOD,pulses
Tur,Madhya Pradesh,Kharif,2020-21,219000.0,285795.0,1305.0,0.219,0.285795,GOOD,pulses
Tur,Maharashtra,Kharif,2020-21,1274020.0,1327528.84,1042.0,1.27402,1.32752884,GOOD,pulses
Tur,Manipur,Kharif,2020-21,560.0,570.08,1018.0,0.00056,0.00057008,GOOD,pulses
Tur,Meghalaya,Kharif,2020-21,1189.0,1548.08,1302.0,0.001189,0.0015480799999999999,GOOD,pulses
Tur,Mizoram,Kharif,2020-21,404.0,416.12,1030.0,0.000404,0.00041612,GOOD,pulses
Tur,Nagaland,Kharif,2020-21,3210.0,2949.99,919.0,0.00321,0.00294999,GOOD,pulses
Tur,Odisha,Kharif,2020-21,129690.0,151218.54,1166.0,0.12969,0.15121854,GOOD,pulses
Tur,Punjab,Kharif,2020-21,1800.0,2093.4,1163.0,0.0018,0.0020934,GOOD,pulses
Tur,Rajasthan,Kharif,2020-21,7770.0,6829.83,879.0,0.00777,0.00682983,GOOD,pulses
Tur,Tamil Nadu,Kharif,2020-21,47330.0,49629.29,1049.0,0.04733,0.04962929,GOOD,pulses
Tur,Telangana,Kharif,2020-21,325700.0,252417.5,775.0,0.3257,0.2524175,GOOD,pulses
Tur,Tripura,Kharif,2020-21,4840.0,3775.2,780.0,0.00484,0.0037752,GOOD,pulses
Tur,Uttar Pradesh,Kharif,2020-21,296000.0,297480.0,1005.0,0.296,0.29748,GOOD,pulses
Tur,Uttarakhand,Kharif,2020-21,3000.0,3555.0,1185.0,0.003,0.003555,GOOD,pulses
Tur,West Bengal,Kharif,2020-21,4491.0,5434.11,1210.0,0.004491,0.00543411,GOOD,pulses
Gram,Andhra Pradesh,Rabi,2020-21,469000.0,532784.0,1136.0,0.469,0.532784,GOOD,pulses
Gram,Assam,Rabi,2020-21,2089.0,1543.77,739.0,0.002089,0.00154377,GOOD,pulses
Gram,Bihar,Rabi,2020-21,51805.0,54498.86,1052.0,0.051805,0.05449886,GOOD,pulses
Gram,Chhattisgarh,Rabi,2020-21,301590.0,267510.33,887.0,0.30159,0.26751033,GOOD,pulses
Gram,Dadra And Nagar Haveli,Rabi,2020-21,0.0,0.0,0.0,0.0,0.0,ZERO_PRODUCTION,pulses
Gram,Delhi,Rabi,2020-21,2.0,4.0,2000.0,2e-06,4e-06,GOOD,pulses
Gram,Gujarat,Rabi,2020-21,816210.0,1279817.28,1568.0,0.81621,1.27981728,GOOD,pulses
